PERMNO,date,SHRCD,EXCHCD,PERMCO,DLPRC,DLRET,RET,SHROUT
91293,2013-12-10,73,4,50834,,,0.003319,2600
91293,2013-12-11,73,4,50834,,,0.000923,2600
91293,2013-12-12,73,4,50834,,,-0.003503,2600
91293,2013-12-13,73,4,50834,,,-0.000726,2600
91293,2013-12-16,73,4,50834,,,0.003272,2600
91293,2013-12-17,73,4,50834,,,0.003078,2600
91293,2013-12-18,73,4,50834,,,-0.010022,2600
91293,2013-12-19,73,4,50834,,,-0.005472,2600
91293,2013-12-20,73,4,50834,,,0.003118,2600
91293,2013-12-23,73,4,50834,,,0.001828,2600
91293,2013-12-24,73,4,50834,,,-0.002679,2600
91293,2013-12-26,73,4,50834,,,-0.000425,2600
91293,2013-12-27,73,4,50834,,,0.005126,2600
91293,2013-12-30,73,4,50834,,,0.004827,2600
91293,2013-12-31,73,4,50834,,,-0.004713,2450
91293,2014-01-02,73,4,50834,,,-0.009106,2450
91293,2014-01-03,73,4,50834,,,-0.006065,2450
91293,2014-01-06,73,4,50834,,,0.001849,2450
91293,2014-01-07,73,4,50834,,,-0.006091,2450
91293,2014-01-08,73,4,50834,,,-0.001300,2450
91293,2014-01-09,73,4,50834,,,0.004091,2450
91293,2014-01-10,73,4,50834,,,0.004537,2450
91293,2014-01-13,73,4,50834,,,0.003318,2450
91293,2014-01-14,73,4,50834,,,-0.002756,2450
91293,2014-01-15,73,4,50834,,,-0.007094,2450
91293,2014-01-16,73,4,50834,,,0.004175,2450
91293,2014-01-17,73,4,50834,,,-0.007022,2450
91293,2014-01-21,73,4,50834,,,0.000930,2450
91293,2014-01-22,73,4,50834,,,-0.001301,2450
91293,2014-01-23,73,4,50834,,,0.015545,2450
91293,2014-01-24,73,4,50834,,,0.003373,2450
91293,2014-01-27,73,4,50834,,,-0.002357,2450
91293,2014-01-28,73,4,50834,,,-0.000989,2450
91293,2014-01-29,73,4,50834,,,0.002365,2450
91293,2014-01-30,73,4,50834,,,-0.009144,2450
91293,2014-01-31,73,4,50834,,,-0.003322,2400
91293,2014-02-03,73,4,50834,,,0.006111,2400
91293,2014-02-04,73,4,50834,,,-0.003332,2400
91293,2014-02-05,73,4,50834,,,0.000757,2400
91293,2014-02-06,73,4,50834,,,0.003318,2400
91293,2014-02-07,73,4,50834,,,0.003461,2400
91293,2014-02-10,73,4,50834,,,0.000953,2400
91293,2014-02-11,73,4,50834,,,-0.002014,2400
91293,2014-02-12,73,4,50834,,,-0.002241,2400
91293,2014-02-13,73,4,50834,,,0.007395,2400
91293,2014-02-14,73,4,50834,,,0.002008,2400
91293,2014-02-18,73,4,50834,,,0.004008,2400
91293,2014-02-19,73,4,50834,,,0.000363,2400
91293,2014-02-20,73,4,50834,,,-0.001360,2400
91293,2014-02-21,73,4,50834,,,0.001544,2400
91293,2014-02-24,73,4,50834,,,-0.001542,2400
91293,2014-02-25,73,4,50834,,,0.001816,2400
91293,2014-02-26,73,4,50834,,,-0.003780,2400
91293,2014-02-27,73,4,50834,,,0.002612,2400
91293,2014-02-28,73,4,50834,,,0.010437,2350
91293,2014-03-03,73,4,50834,,,-0.004850,2350
91293,2014-03-04,73,4,50834,,,-0.004513,2350
91293,2014-03-05,73,4,50834,,,-0.000363,2350
91293,2014-03-06,73,4,50834,,,0.008381,2350
91293,2014-03-07,73,4,50834,,,0.003382,2350
91293,2014-03-10,73,4,50834,,,-0.000771,2350
91293,2014-03-11,73,4,50834,,,0.000233,2350
91293,2014-03-12,73,4,50834,,,0.004933,2350
91293,2014-03-13,73,4,50834,,,-0.001696,2350
91293,2014-03-14,73,4,50834,,,0.003308,2350
91293,2014-03-17,73,4,50834,,,-0.000891,2350
91293,2014-03-18,73,4,50834,,,-0.000089,2350
91293,2014-03-19,73,4,50834,,,-0.009244,2350
91293,2014-03-20,73,4,50834,,,-0.002823,2350
91293,2014-03-21,73,4,50834,,,0.002077,2350
91293,2014-03-24,73,4,50834,,,0.001531,2350
91293,2014-03-25,73,4,50834,,,-0.002495,2350
91293,2014-03-26,73,4,50834,,,-0.001738,2350
91293,2014-03-27,73,4,50834,,,-0.002710,2350
91293,2014-03-28,73,4,50834,,,-0.000217,2350
91293,2014-03-31,73,4,50834,,,0.003117,2300
91293,2014-04-01,73,4,50834,,,0.000903,2300
91293,2014-04-02,73,4,50834,,,-0.004150,2300
91293,2014-04-03,73,4,50834,,,-0.004985,2300
91293,2014-04-04,73,4,50834,,,-0.000364,2300
91293,2014-04-07,73,4,50834,,,0.004829,2300
91293,2014-04-08,73,4,50834,,,0.004715,2300
91293,2014-04-09,73,4,50834,,,0.004351,2300
91293,2014-04-10,73,4,50834,,,0.003665,2300
91293,2014-04-11,73,4,50834,,,0.000716,2300
91293,2014-04-14,73,4,50834,,,-0.004830,2300
91293,2014-04-15,73,4,50834,,,-0.000990,2300
91293,2014-04-16,73,4,50834,,,-0.001227,2300
91293,2014-04-17,73,4,50834,,,-0.002105,2300
91293,2014-04-21,73,4,50834,,,-0.001986,2300
91293,2014-04-22,73,4,50834,,,0.000181,2300
91293,2014-04-23,73,4,50834,,,0.002171,2300
91293,2014-04-24,73,4,50834,,,0.001173,2300
91293,2014-04-25,73,4,50834,,,0.000992,2300
91293,2014-04-28,73,4,50834,,,0.000810,2300
91293,2014-04-29,73,4,50834,,,-0.003599,2300
91293,2014-04-30,73,4,50834,,,0.004154,2350
91293,2014-05-01,73,4,50834,,,0.000648,2350
91293,2014-05-02,73,4,50834,,,0.001150,2350
91293,2014-05-05,73,4,50834,,,0.000898,2350
91293,2014-05-06,73,4,50834,,,0.003857,2350
91293,2014-05-07,73,4,50834,,,-0.002412,2350
91293,2014-05-08,73,4,50834,,,-0.003583,2350
91293,2014-05-09,73,4,50834,,,-0.008090,2350
91293,2014-05-12,73,4,50834,,,-0.001631,2350
91293,2014-05-13,73,4,50834,,,-0.002632,2350
91293,2014-05-14,73,4,50834,,,0.000364,2350
91293,2014-05-15,73,4,50834,,,-0.000355,2350
91293,2014-05-16,73,4,50834,,,-0.001920,2350
91293,2014-05-19,73,4,50834,,,-0.000182,2350
91293,2014-05-20,73,4,50834,,,0.000365,2350
91293,2014-05-21,73,4,50834,,,-0.001641,2350
91293,2014-05-22,73,4,50834,,,-0.001351,2350
91293,2014-05-23,73,4,50834,,,-0.001390,2350
91293,2014-05-27,73,4,50834,,,-0.001011,2350
91293,2014-05-28,73,4,50834,,,-0.002013,2350
91293,2014-05-29,73,4,50834,,,0.000643,2350
91293,2014-05-30,73,4,50834,,,0.002662,2300
91293,2014-06-02,73,4,50834,,,-0.003662,2300
91293,2014-06-03,73,4,50834,,,0.001929,2300
91293,2014-06-04,73,4,50834,,,-0.000550,2300
91293,2014-06-05,73,4,50834,,,0.005872,2300
91293,2014-06-06,73,4,50834,,,-0.001186,2300
91293,2014-06-09,73,4,50834,,,-0.004658,2300
91293,2014-06-10,73,4,50834,,,-0.001835,2300
91293,2014-06-11,73,4,50834,,,-0.001379,2300
91293,2014-06-12,73,4,50834,,,0.002485,2300
91293,2014-06-13,73,4,50834,,,-0.002755,2300
91293,2014-06-16,73,4,50834,,,0.003130,2300
91293,2014-06-17,73,4,50834,,,-0.002416,2300
91293,2014-06-18,73,4,50834,,,0.003314,2300
91293,2014-06-19,73,4,50834,,,0.002504,2300
91293,2014-06-20,73,4,50834,,,-0.001372,2300
91293,2014-06-23,73,4,50834,,,0.001649,2300
91293,2014-06-24,73,4,50834,,,0.000000,2300
91293,2014-06-25,73,4,50834,,,0.001463,2300
91293,2014-06-26,73,4,50834,,,-0.000823,2300
91293,2014-06-27,73,4,50834,,,0.002560,2300
91293,2014-06-30,73,4,50834,,,0.004923,2250
91293,2014-07-01,73,4,50834,,,-0.000907,2250
91293,2014-07-02,73,4,50834,,,-0.001724,2250
91293,2014-07-03,73,4,50834,,,-0.005458,2250
91293,2014-07-07,73,4,50834,,,0.001097,2250
91293,2014-07-08,73,4,50834,,,0.000183,2250
91293,2014-07-09,73,4,50834,,,0.002192,2250
91293,2014-07-10,73,4,50834,,,-0.001549,2250
91293,2014-07-11,73,4,50834,,,0.000091,2250
91293,2014-07-14,73,4,50834,,,0.000729,2250
91293,2014-07-15,73,4,50834,,,-0.005106,2250
91293,2014-07-16,73,4,50834,,,-0.002750,2250
91293,2014-07-17,73,4,50834,,,0.001287,2250
91293,2014-07-18,73,4,50834,,,-0.000950,2250
91293,2014-07-21,73,4,50834,,,0.000308,2250
91293,2014-07-22,73,4,50834,,,-0.004593,2250
91293,2014-07-23,73,4,50834,,,-0.000369,2250
91293,2014-07-24,73,4,50834,,,-0.000185,2250
91293,2014-07-25,73,4,50834,,,-0.002401,2250
91293,2014-07-28,73,4,50834,,,0.000463,2250
91293,2014-07-29,73,4,50834,,,-0.003238,2250
91293,2014-07-30,73,4,50834,,,-0.002135,2250
91293,2014-07-31,73,4,50834,,,0.000465,2200
91293,2014-08-01,73,4,50834,,,0.002696,2200
91293,2014-08-04,73,4,50834,,,-0.000486,2200
91293,2014-08-05,73,4,50834,,,-0.002946,2200
91293,2014-08-06,73,4,50834,,,0.001769,2200
91293,2014-08-07,73,4,50834,,,-0.001208,2200
91293,2014-08-08,73,4,50834,,,0.003906,2200
91293,2014-08-11,73,4,50834,,,-0.001482,2200
91293,2014-08-12,73,4,50834,,,-0.001299,2200
91293,2014-08-13,73,4,50834,,,0.000093,2200
91293,2014-08-14,73,4,50834,,,0.001300,2200
91293,2014-08-15,73,4,50834,,,0.003989,2200
91293,2014-08-18,73,4,50834,,,-0.004250,2200
91293,2014-08-19,73,4,50834,,,-0.002412,2200
91293,2014-08-20,73,4,50834,,,-0.005208,2200
91293,2014-08-21,73,4,50834,,,0.002524,2200
91293,2014-08-22,73,4,50834,,,-0.001865,2200
91293,2014-08-25,73,4,50834,,,-0.002382,2200
91293,2014-08-26,73,4,50834,,,-0.002576,2200
91293,2014-08-27,73,4,50834,,,0.003099,2200
91293,2014-08-28,73,4,50834,,,-0.000468,2200
91293,2014-08-29,73,4,50834,,,-0.003370,2050
91293,2014-09-02,73,4,50834,,,-0.001316,2050
91293,2014-09-03,73,4,50834,,,0.001317,2050
91293,2014-09-04,73,4,50834,,,-0.014659,2050
91293,2014-09-05,73,4,50834,,,0.000095,2050
91293,2014-09-08,73,4,50834,,,-0.003910,2050
91293,2014-09-09,73,4,50834,,,0.003733,2050
91293,2014-09-10,73,4,50834,,,-0.005532,2050
91293,2014-09-11,73,4,50834,,,0.000958,2050
91293,2014-09-12,73,4,50834,,,0.002013,2050
91293,2014-09-15,73,4,50834,,,-0.001243,2050
91293,2014-09-16,73,4,50834,,,0.002681,2050
91293,2014-09-17,73,4,50834,,,-0.008498,2050
91293,2014-09-18,73,4,50834,,,0.007030,2050
91293,2014-09-19,73,4,50834,,,-0.006694,2050
91293,2014-09-22,73,4,50834,,,0.000193,2050
91293,2014-09-23,73,4,50834,,,0.001155,2050
91293,2014-09-24,73,4,50834,,,-0.005961,2050
91293,2014-09-25,73,4,50834,,,-0.002418,2050
91293,2014-09-26,73,4,50834,,,-0.004717,2050
91293,2014-09-29,73,4,50834,,,0.000258,2050
91293,2014-09-30,73,4,50834,,,-0.004090,2000
91293,2014-10-01,73,4,50834,,,-0.001956,2000
91293,2014-10-02,73,4,50834,,,0.003037,2000
91293,2014-10-03,73,4,50834,,,-0.013775,2000
91293,2014-10-06,73,4,50834,,,0.009460,2000
91293,2014-10-07,73,4,50834,,,0.001913,2000
91293,2014-10-08,73,4,50834,,,0.004799,2000
91293,2014-10-09,73,4,50834,,,-0.003119,2000
91293,2014-10-10,73,4,50834,,,-0.004009,2000
91293,2014-10-13,73,4,50834,,,0.006187,2000
91293,2014-10-14,73,4,50834,,,-0.001661,2000
91293,2014-10-15,73,4,50834,,,0.011238,2000
91293,2014-10-16,73,4,50834,,,0.000580,2000
91293,2014-10-17,73,4,50834,,,-0.003477,2000
91293,2014-10-20,73,4,50834,,,0.003974,2000
91293,2014-10-21,73,4,50834,,,-0.006854,2000
91293,2014-10-22,73,4,50834,,,-0.004860,2000
91293,2014-10-23,73,4,50834,,,-0.000098,2000
91293,2014-10-24,73,4,50834,,,0.001993,2000
91293,2014-10-27,73,4,50834,,,0.003082,2000
91293,2014-10-28,73,4,50834,,,0.002138,2000
91293,2014-10-29,73,4,50834,,,-0.007469,2000
91293,2014-10-30,73,4,50834,,,-0.002062,2000
91293,2014-10-31,73,4,50834,,,-0.006648,2000
91293,2014-11-03,73,4,50834,,,-0.002563,2000
91293,2014-11-04,73,4,50834,,,0.004744,2000
91293,2014-11-05,73,4,50834,,,-0.004131,2000
91293,2014-11-06,73,4,50834,,,-0.009331,2000
91293,2014-11-07,73,4,50834,,,0.007923,2000
91293,2014-11-10,73,4,50834,,,-0.002605,2000
91293,2014-11-11,73,4,50834,,,0.004384,2000
91293,2014-11-12,73,4,50834,,,-0.002948,2000
91293,2014-11-13,73,4,50834,,,0.003367,2000
91293,2014-11-14,73,4,50834,,,0.004540,2000
91293,2014-11-17,73,4,50834,,,-0.006057,2000
91293,2014-11-18,73,4,50834,,,0.006885,2000
91293,2014-11-19,73,4,50834,,,0.000589,2000
91293,2014-11-20,73,4,50834,,,-0.000294,2000
91293,2014-11-21,73,4,50834,,,-0.011777,2000
91293,2014-11-24,73,4,50834,,,0.002978,2000
91293,2014-11-25,73,4,50834,,,0.002576,2000
91293,2014-11-26,73,4,50834,,,0.003062,2000
91293,2014-11-28,73,4,50834,,,-0.005513,2000
91293,2014-12-01,73,4,50834,,,0.001979,2000
91293,2014-12-02,73,4,50834,,,-0.008103,2000
91293,2014-12-03,73,4,50834,,,-0.005479,2000
91293,2014-12-04,73,4,50834,,,0.006912,2000
91293,2014-12-05,73,4,50834,,,-0.007461,2000
91293,2014-12-08,73,4,50834,,,0.001604,2000
91293,2014-12-09,73,4,50834,,,0.005004,2000
91293,2014-12-10,73,4,50834,,,0.005078,2000
91293,2014-12-11,73,4,50834,,,-0.002972,2000
91293,2014-12-12,73,4,50834,,,0.005465,2000
91293,2014-12-15,73,4,50834,,,-0.001186,2000
91293,2014-12-16,73,4,50834,,,0.006036,2000
91293,2014-12-17,73,4,50834,,,-0.013573,2000
91293,2014-12-18,73,4,50834,,,-0.007577,2000
91293,2014-12-19,73,4,50834,,,-0.004219,2000
91293,2014-12-22,73,4,50834,,,-0.000404,2000
91293,2014-12-23,73,4,50834,,,-0.003028,2000
91293,2014-12-24,73,4,50834,,,0.000911,2000
91293,2014-12-26,73,4,50834,,,-0.001012,2000
91293,2014-12-29,73,4,50834,,,-0.002226,2000
91293,2014-12-30,73,4,50834,,,0.000913,2000
91293,2014-12-31,73,4,50834,,,-0.004866,1900
91293,2015-01-02,73,4,50834,,,-0.007641,1900
91293,2015-01-05,73,4,50834,,,-0.005133,1900
91293,2015-01-06,73,4,50834,,,-0.002580,1900
91293,2015-01-07,73,4,50834,,,-0.005380,1900
91293,2015-01-08,73,4,50834,,,-0.004161,1900
91293,2015-01-09,73,4,50834,,,0.004596,1900
91293,2015-01-12,73,4,50834,,,-0.000416,1900
91293,2015-01-13,73,4,50834,,,-0.005409,1900
91293,2015-01-14,73,4,50834,,,0.001360,1900
91293,2015-01-15,73,4,50834,,,0.171697,1900
91293,2015-01-16,73,4,50834,,,0.014618,1900
91293,2015-01-20,73,4,50834,,,-0.021699,1900
91293,2015-01-21,73,4,50834,,,0.019935,1900
91293,2015-01-22,73,4,50834,,,-0.016992,1900
91293,2015-01-23,73,4,50834,,,-0.006270,1900
91293,2015-01-26,73,4,50834,,,-0.025687,1900
91293,2015-01-27,73,4,50834,,,0.001480,1900
91293,2015-01-28,73,4,50834,,,-0.006651,1900
91293,2015-01-29,73,4,50834,,,-0.017854,1900
91293,2015-01-30,73,4,50834,,,0.005397,1650
91293,2015-02-02,73,4,50834,,,-0.009229,1650
91293,2015-02-03,73,4,50834,,,0.002851,1650
91293,2015-02-04,73,4,50834,,,0.001232,1650
91293,2015-02-05,73,4,50834,,,0.001041,1650
91293,2015-02-06,73,4,50834,,,-0.003499,1650
91293,2015-02-09,73,4,50834,,,0.001613,1650
91293,2015-02-10,73,4,50834,,,-0.002369,1650
91293,2015-02-11,73,4,50834,,,-0.002754,1650
91293,2015-02-12,73,4,50834,,,0.001051,1650
91293,2015-02-13,73,4,50834,,,-0.005331,1650
91293,2015-02-17,73,4,50834,,,-0.003921,1650
91293,2015-02-18,73,4,50834,,,-0.005953,1650
91293,2015-02-19,73,4,50834,,,-0.008403,1650
91293,2015-02-20,73,4,50834,,,0.010033,1650
91293,2015-02-23,73,4,50834,,,-0.010319,1650
91293,2015-02-24,73,4,50834,,,-0.000292,1650
91293,2015-02-25,73,4,50834,,,0.002047,1650
91293,2015-02-26,73,4,50834,,,-0.005253,1650
91293,2015-02-27,73,4,50834,,,0.000391,1650
91293,2015-03-02,73,4,50834,,,-0.005279,1650
91293,2015-03-03,73,4,50834,,,-0.003145,1650
91293,2015-03-04,73,4,50834,,,-0.001774,1650
91293,2015-03-05,73,4,50834,,,-0.011554,1650
91293,2015-03-06,73,4,50834,,,-0.011390,1650
91293,2015-03-09,73,4,50834,,,-0.000404,1650
91293,2015-03-10,73,4,50834,,,-0.013548,1650
91293,2015-03-11,73,4,50834,,,-0.010966,1650
91293,2015-03-12,73,4,50834,,,0.006321,1650
91293,2015-03-13,73,4,50834,,,-0.001957,1650
91293,2015-03-16,73,4,50834,,,-0.002683,1650
91293,2015-03-17,73,4,50834,,,0.001448,1650
91293,2015-03-18,73,4,50834,,,0.028306,1650
91293,2015-03-19,73,4,50834,,,-0.012859,1650
91293,2015-03-20,73,4,50834,,,0.015164,1650
91293,2015-03-23,73,4,50834,,,0.013332,1650
91293,2015-03-24,73,4,50834,,,0.006432,1650
91293,2015-03-25,73,4,50834,,,-0.002556,1650
91293,2015-03-26,73,4,50834,,,-0.002858,1650
91293,2015-03-27,73,4,50834,,,0.003756,1650
91293,2015-03-30,73,4,50834,,,-0.009846,1650
91293,2015-03-31,73,4,50834,,,-0.003282,1700
91293,2015-04-01,73,4,50834,,,0.006085,1700
91293,2015-04-02,73,4,50834,,,0.007042,1700
91293,2015-04-06,73,4,50834,,,0.001576,1700
91293,2015-04-07,73,4,50834,,,-0.009144,1700
91293,2015-04-08,73,4,50834,,,0.000298,1700
91293,2015-04-09,73,4,50834,,,-0.012499,1700
91293,2015-04-10,73,4,50834,,,-0.000402,1700
91293,2015-04-13,73,4,50834,,,0.001909,1700
91293,2015-04-14,73,4,50834,,,0.003912,1700
91293,2015-04-15,73,4,50834,,,0.008293,1700
91293,2015-04-16,73,4,50834,,,0.008621,1700
91293,2015-04-17,73,4,50834,,,0.005796,1700
91293,2015-04-20,73,4,50834,,,-0.004884,1700
91293,2015-04-21,73,4,50834,,,0.000491,1700
91293,2015-04-22,73,4,50834,,,-0.015795,1700
91293,2015-04-23,73,4,50834,,,0.017344,1700
91293,2015-04-24,73,4,50834,,,0.000294,1700
91293,2015-04-27,73,4,50834,,,-0.002903,1700
91293,2015-04-28,73,4,50834,,,-0.000134,1700
91293,2015-04-29,73,4,50834,,,0.017489,1700
91293,2015-04-30,73,4,50834,,,0.007822,1700
91293,2015-05-01,73,4,50834,,,-0.000479,1700
91293,2015-05-04,73,4,50834,,,-0.001438,1700
91293,2015-05-05,73,4,50834,,,0.008256,1700
91293,2015-05-06,73,4,50834,,,0.012282,1700
91293,2015-05-07,73,4,50834,,,-0.006960,1700
91293,2015-05-08,73,4,50834,,,-0.010607,1700
91293,2015-05-11,73,4,50834,,,-0.003256,1700
91293,2015-05-12,73,4,50834,,,0.006051,1700
91293,2015-05-13,73,4,50834,,,0.012315,1700
91293,2015-05-14,73,4,50834,,,0.005375,1700
91293,2015-05-15,73,4,50834,,,-0.003002,1700
91293,2015-05-18,73,4,50834,,,-0.011289,1700
91293,2015-05-19,73,4,50834,,,-0.012942,1700
91293,2015-05-20,73,4,50834,,,0.001735,1700
91293,2015-05-21,73,4,50834,,,-0.000115,1700
91293,2015-05-22,73,4,50834,,,-0.008739,1700
91293,2015-05-26,73,4,50834,,,-0.009807,1700
91293,2015-05-27,73,4,50834,,,0.003138,1700
91293,2015-05-28,73,4,50834,,,0.006940,1700
91293,2015-05-29,73,4,50834,,,0.004660,1750
91293,2015-06-01,73,4,50834,,,-0.007344,1750
91293,2015-06-02,73,4,50834,,,0.014212,1750
91293,2015-06-03,73,4,50834,,,-0.001728,1750
91293,2015-06-04,73,4,50834,,,0.001827,1750
91293,2015-06-05,73,4,50834,,,-0.007486,1750
91293,2015-06-08,73,4,50834,,,0.012570,1750
91293,2015-06-09,73,4,50834,,,-0.003185,1750
91293,2015-06-10,73,4,50834,,,-0.000158,1750
91293,2015-06-11,73,4,50834,,,-0.002108,1750
91293,2015-06-12,73,4,50834,,,0.004225,1750
91293,2015-06-15,73,4,50834,,,-0.000191,1750
91293,2015-06-16,73,4,50834,,,-0.003251,1750
91293,2015-06-17,73,4,50834,,,0.011705,1750
91293,2015-06-18,73,4,50834,,,0.000000,1750
91293,2015-06-19,73,4,50834,,,0.005121,1750
91293,2015-06-22,73,4,50834,,,-0.005755,1750
91293,2015-06-23,73,4,50834,,,-0.013665,1750
91293,2015-06-24,73,4,50834,,,0.000385,1750
91293,2015-06-25,73,4,50834,,,-0.002501,1750
91293,2015-06-26,73,4,50834,,,0.002217,1750
91293,2015-06-29,73,4,50834,,,0.009716,1750
91293,2015-06-30,73,4,50834,,,-0.010194,1600
91293,2015-07-01,73,4,50834,,,-0.013380,1600
91293,2015-07-02,73,4,50834,,,0.004390,1600
91293,2015-07-06,73,4,50834,,,0.001263,1600
91293,2015-07-07,73,4,50834,,,-0.003978,1600
91293,2015-07-08,73,4,50834,,,0.000779,1600
91293,2015-07-09,73,4,50834,,,-0.003309,1600
91293,2015-07-10,73,4,50834,,,0.008691,1600
91293,2015-07-13,73,4,50834,,,-0.010455,1600
91293,2015-07-14,73,4,50834,,,0.005087,1600
91293,2015-07-15,73,4,50834,,,-0.007105,1600
91293,2015-07-16,73,4,50834,,,-0.006470,1600
91293,2015-07-17,73,4,50834,,,-0.003059,1600
91293,2015-07-20,73,4,50834,,,-0.003266,1600
91293,2015-07-21,73,4,50834,,,0.005660,1600
91293,2015-07-22,73,4,50834,,,-0.002172,1600
91293,2015-07-23,73,4,50834,,,0.001385,1600
91293,2015-07-24,73,4,50834,,,-0.003557,1600
91293,2015-07-27,73,4,50834,,,-0.000793,1600
91293,2015-07-28,73,4,50834,,,0.000397,1600
91293,2015-07-29,73,4,50834,,,-0.005556,1600
91293,2015-07-30,73,4,50834,,,-0.001496,1600
91293,2015-07-31,73,4,50834,,,0.003696,1650
91293,2015-08-03,73,4,50834,,,-0.003881,1650
91293,2015-08-04,73,4,50834,,,-0.009393,1650
91293,2015-08-05,73,4,50834,,,-0.000664,1650
91293,2015-08-06,73,4,50834,,,-0.001456,1650
91293,2015-08-07,73,4,50834,,,-0.003538,1650
91293,2015-08-10,73,4,50834,,,0.000305,1650
91293,2015-08-11,73,4,50834,,,-0.005172,1650
91293,2015-08-12,73,4,50834,,,0.014781,1650
91293,2015-08-13,73,4,50834,,,-0.001607,1650
91293,2015-08-14,73,4,50834,,,-0.000805,1650
91293,2015-08-17,73,4,50834,,,-0.000101,1650
91293,2015-08-18,73,4,50834,,,0.000141,1650
91293,2015-08-19,73,4,50834,,,0.012244,1650
91293,2015-08-20,73,4,50834,,,0.004975,1650
91293,2015-08-21,73,4,50834,,,0.012374,1650
91293,2015-08-24,73,4,50834,,,0.017014,1650
91293,2015-08-25,73,4,50834,,,-0.009422,1650
91293,2015-08-26,73,4,50834,,,-0.013685,1650
91293,2015-08-27,73,4,50834,,,-0.013186,1650
91293,2015-08-28,73,4,50834,,,0.004587,1650
91293,2015-08-31,73,4,50834,,,-0.005161,1650
91293,2015-09-01,73,4,50834,,,0.007483,1650
91293,2015-09-02,73,4,50834,,,-0.010300,1650
91293,2015-09-03,73,4,50834,,,-0.003703,1650
91293,2015-09-04,73,4,50834,,,0.000703,1650
91293,2015-09-08,73,4,50834,,,-0.007427,1650
91293,2015-09-09,73,4,50834,,,0.005258,1650
91293,2015-09-10,73,4,50834,,,0.001710,1650
91293,2015-09-11,73,4,50834,,,0.004720,1650
91293,2015-09-14,73,4,50834,,,0.000300,1650
91293,2015-09-15,73,4,50834,,,-0.006595,1650
91293,2015-09-16,73,4,50834,,,0.003722,1650
91293,2015-09-17,73,4,50834,,,0.012326,1650
91293,2015-09-18,73,4,50834,,,-0.010295,1650
91293,2015-09-21,73,4,50834,,,-0.001900,1650
91293,2015-09-22,73,4,50834,,,-0.004109,1650
91293,2015-09-23,73,4,50834,,,-0.004533,1650
91293,2015-09-24,73,4,50834,,,0.004149,1650
91293,2015-09-25,73,4,50834,,,-0.005235,1650
91293,2015-09-28,73,4,50834,,,0.004857,1650
91293,2015-09-29,73,4,50834,,,0.004733,1650
91293,2015-09-30,73,4,50834,,,-0.004315,1850
91293,2015-10-01,73,4,50834,,,-0.002411,1850
91293,2015-10-02,73,4,50834,,,0.005247,1850
91293,2015-10-05,73,4,50834,,,-0.003212,1850
91293,2015-10-06,73,4,50834,,,0.008520,1850
91293,2015-10-07,73,4,50834,,,-0.006350,1850
91293,2015-10-08,73,4,50834,,,0.006431,1850
91293,2015-10-09,73,4,50834,,,0.005092,1850
91293,2015-10-12,73,4,50834,,,-0.000596,1850
91293,2015-10-13,73,4,50834,,,0.005666,1850
91293,2015-10-14,73,4,50834,,,0.008165,1850
91293,2015-10-15,73,4,50834,,,-0.001628,1850
91293,2015-10-16,73,4,50834,,,-0.002553,1850
91293,2015-10-19,73,4,50834,,,-0.003446,1850
91293,2015-10-20,73,4,50834,,,-0.000099,1850
91293,2015-10-21,73,4,50834,,,-0.003102,1850
91293,2015-10-22,73,4,50834,,,-0.014728,1850
91293,2015-10-23,73,4,50834,,,-0.006237,1850
91293,2015-10-26,73,4,50834,,,-0.003745,1850
91293,2015-10-27,73,4,50834,,,-0.003353,1850
91293,2015-10-28,73,4,50834,,,-0.008766,1850
91293,2015-10-29,73,4,50834,,,0.004627,1850
91293,2015-10-30,73,4,50834,,,0.002457,1850
91293,2015-11-02,73,4,50834,,,0.001123,1850
91293,2015-11-03,73,4,50834,,,-0.003774,1850
91293,2015-11-04,73,4,50834,,,-0.002766,1850
91293,2015-11-05,73,4,50834,,,-0.002566,1850
91293,2015-11-06,73,4,50834,,,-0.010294,1850
91293,2015-11-09,73,4,50834,,,0.002808,1850
91293,2015-11-10,73,4,50834,,,-0.003215,1850
91293,2015-11-11,73,4,50834,,,0.001665,1850
91293,2015-11-12,73,4,50834,,,0.004052,1850
91293,2015-11-13,73,4,50834,,,-0.006725,1850
91293,2015-11-16,73,4,50834,,,-0.002396,1850
91293,2015-11-17,73,4,50834,,,-0.004657,1850
91293,2015-11-18,73,4,50834,,,-0.005707,1850
91293,2015-11-19,73,4,50834,,,0.007279,1850
91293,2015-11-20,73,4,50834,,,-0.005969,1850
91293,2015-11-23,73,4,50834,,,0.000000,1850
91293,2015-11-24,73,4,50834,,,0.002634,1850
91293,2015-11-25,73,4,50834,,,-0.005780,1850
91293,2015-11-27,73,4,50834,,,-0.007294,1850
91293,2015-11-30,73,4,50834,,,0.000805,1850
91293,2015-12-01,73,4,50834,,,0.001430,1850
91293,2015-12-02,73,4,50834,,,0.007650,1850
91293,2015-12-03,73,4,50834,,,0.027731,1850
91293,2015-12-04,73,4,50834,,,-0.005232,1850
91293,2015-12-07,73,4,50834,,,-0.003816,1850
91293,2015-12-08,73,4,50834,,,0.008282,1850
91293,2015-12-09,73,4,50834,,,0.008316,1850
91293,2015-12-10,73,4,50834,,,-0.003970,1850
91293,2015-12-11,73,4,50834,,,0.004090,1850
